_id,ordem,recurso_codigo,recurso_nome,centro_trabalho,produto_sku,produto_nome,data,ano_mes,turno,inicio,fim,tempo_planejado_min,tempo_parado_min,tempo_operando_min,paradas[0].motivo,paradas[1].motivo,paradas[2].motivo,paradas[3].motivo,paradas[0].duracao_min,paradas[1].duracao_min,paradas[2].duracao_min,paradas[3].duracao_min,tempo_ciclo_ideal_seg,pecas_total,pecas_boas,pecas_refugo
6a1340eecac062957a9dfd7b,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-21T00:00:00.000Z,2025-07,1,2025-07-21T06:00:00.000Z,2025-07-21T14:30:00.000Z,450,53,397,Setup/Troca de ferramenta,Falta de material,Falta de operador,,18,11,24,,110,191,187,4
6a1340eecac062957a9dfd7c,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-21T00:00:00.000Z,2025-07,2,2025-07-21T15:00:00.000Z,2025-07-21T23:30:00.000Z,450,24,426,Setup/Troca de ferramenta,,,,24,,,,90,277,273,4
6a1340eecac062957a9dfd7d,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-21T00:00:00.000Z,2025-07,1,2025-07-21T06:00:00.000Z,2025-07-21T14:30:00.000Z,450,34,416,Falta de operador,,,,34,,,,130,176,174,2
6a1340eecac062957a9dfd7e,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-21T00:00:00.000Z,2025-07,2,2025-07-21T15:00:00.000Z,2025-07-21T23:30:00.000Z,450,37,413,Falta de operador,Setup/Troca de ferramenta,,,15,22,,,130,183,177,6
6a1340eecac062957a9dfd7f,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-21T00:00:00.000Z,2025-07,1,2025-07-21T06:00:00.000Z,2025-07-21T14:30:00.000Z,450,31,419,Falta de operador,Setup/Troca de ferramenta,,,16,15,,,36,584,581,3
6a1340eecac062957a9dfd80,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-21T00:00:00.000Z,2025-07,2,2025-07-21T15:00:00.000Z,2025-07-21T23:30:00.000Z,450,47,403,Pequenas paradas,,,,47,,,,36,653,649,4
6a1340eecac062957a9dfd81,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-21T00:00:00.000Z,2025-07,1,2025-07-21T06:00:00.000Z,2025-07-21T14:30:00.000Z,450,110,340,Manutenção corretiva (quebra),Setup/Troca de ferramenta,Falta de operador,,75,11,24,,300,55,53,2
6a1340eecac062957a9dfd82,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-21T00:00:00.000Z,2025-07,2,2025-07-21T15:00:00.000Z,2025-07-21T23:30:00.000Z,450,51,399,Pequenas paradas,,,,51,,,,300,69,68,1
6a1340eecac062957a9dfd83,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-22T00:00:00.000Z,2025-07,1,2025-07-22T06:00:00.000Z,2025-07-22T14:30:00.000Z,450,24,426,Pequenas paradas,Falta de material,Setup/Troca de ferramenta,,13,3,8,,110,225,224,1
6a1340eecac062957a9dfd84,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-22T00:00:00.000Z,2025-07,2,2025-07-22T15:00:00.000Z,2025-07-22T23:30:00.000Z,450,26,424,Pequenas paradas,,,,26,,,,90,239,237,2
6a1340eecac062957a9dfd85,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-22T00:00:00.000Z,2025-07,1,2025-07-22T06:00:00.000Z,2025-07-22T14:30:00.000Z,450,48,402,Pequenas paradas,Falta de material,,,22,26,,,130,164,160,4
6a1340eecac062957a9dfd86,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-22T00:00:00.000Z,2025-07,2,2025-07-22T15:00:00.000Z,2025-07-22T23:30:00.000Z,450,38,412,Pequenas paradas,Ajuste de processo,,,13,25,,,130,166,162,4
6a1340eecac062957a9dfd87,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-22T00:00:00.000Z,2025-07,1,2025-07-22T06:00:00.000Z,2025-07-22T14:30:00.000Z,450,42,408,Ajuste de processo,Falta de operador,,,17,25,,,30,792,784,8
6a1340eecac062957a9dfd88,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-22T00:00:00.000Z,2025-07,2,2025-07-22T15:00:00.000Z,2025-07-22T23:30:00.000Z,450,25,425,Falta de material,Ajuste de processo,Pequenas paradas,,7,6,12,,36,650,605,45
6a1340eecac062957a9dfd89,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-22T00:00:00.000Z,2025-07,1,2025-07-22T06:00:00.000Z,2025-07-22T14:30:00.000Z,450,76,374,Falta de operador,Pequenas paradas,,,35,41,,,300,69,67,2
6a1340eecac062957a9dfd8a,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-22T00:00:00.000Z,2025-07,2,2025-07-22T15:00:00.000Z,2025-07-22T23:30:00.000Z,450,44,406,Falta de operador,Setup/Troca de ferramenta,Falta de material,,16,8,20,,300,73,70,3
6a1340eecac062957a9dfd8b,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-23T00:00:00.000Z,2025-07,1,2025-07-23T06:00:00.000Z,2025-07-23T14:30:00.000Z,450,19,431,Setup/Troca de ferramenta,Falta de operador,Ajuste de processo,,9,5,5,,110,220,214,6
6a1340eecac062957a9dfd8c,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-23T00:00:00.000Z,2025-07,2,2025-07-23T15:00:00.000Z,2025-07-23T23:30:00.000Z,450,37,413,Falta de operador,Setup/Troca de ferramenta,,,11,26,,,110,223,219,4
6a1340eecac062957a9dfd8d,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-23T00:00:00.000Z,2025-07,1,2025-07-23T06:00:00.000Z,2025-07-23T14:30:00.000Z,450,47,403,Setup/Troca de ferramenta,Ajuste de processo,Falta de operador,,22,13,12,,130,184,182,2
6a1340eecac062957a9dfd8e,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-23T00:00:00.000Z,2025-07,2,2025-07-23T15:00:00.000Z,2025-07-23T23:30:00.000Z,450,70,380,Ajuste de processo,,,,70,,,,130,161,149,12
6a1340eecac062957a9dfd8f,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-23T00:00:00.000Z,2025-07,1,2025-07-23T06:00:00.000Z,2025-07-23T14:30:00.000Z,450,18,432,Pequenas paradas,Falta de material,,,8,10,,,30,818,807,11
6a1340eecac062957a9dfd90,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-23T00:00:00.000Z,2025-07,2,2025-07-23T15:00:00.000Z,2025-07-23T23:30:00.000Z,450,103,347,Manutenção corretiva (quebra),Pequenas paradas,Falta de operador,,81,7,15,,30,687,674,13
6a1340eecac062957a9dfd91,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-23T00:00:00.000Z,2025-07,1,2025-07-23T06:00:00.000Z,2025-07-23T14:30:00.000Z,450,30,420,Falta de material,,,,30,,,,300,76,74,2
6a1340eecac062957a9dfd92,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-23T00:00:00.000Z,2025-07,2,2025-07-23T15:00:00.000Z,2025-07-23T23:30:00.000Z,450,57,393,Pequenas paradas,Ajuste de processo,Setup/Troca de ferramenta,,18,20,19,,300,73,71,2
6a1340eecac062957a9dfd93,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-24T00:00:00.000Z,2025-07,1,2025-07-24T06:00:00.000Z,2025-07-24T14:30:00.000Z,450,10,440,Pequenas paradas,Ajuste de processo,Setup/Troca de ferramenta,,5,2,3,,90,279,261,18
6a1340eecac062957a9dfd94,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-24T00:00:00.000Z,2025-07,2,2025-07-24T15:00:00.000Z,2025-07-24T23:30:00.000Z,450,56,394,Falta de operador,Falta de material,,,30,26,,,110,204,182,22
6a1340eecac062957a9dfd95,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-24T00:00:00.000Z,2025-07,1,2025-07-24T06:00:00.000Z,2025-07-24T14:30:00.000Z,450,55,395,Setup/Troca de ferramenta,Pequenas paradas,,,24,31,,,130,155,153,2
6a1340eecac062957a9dfd96,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-24T00:00:00.000Z,2025-07,2,2025-07-24T15:00:00.000Z,2025-07-24T23:30:00.000Z,450,55,395,Setup/Troca de ferramenta,,,,55,,,,130,170,169,1
6a1340eecac062957a9dfd97,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-24T00:00:00.000Z,2025-07,1,2025-07-24T06:00:00.000Z,2025-07-24T14:30:00.000Z,450,19,431,Ajuste de processo,Falta de operador,Pequenas paradas,,7,5,7,,36,711,702,9
6a1340eecac062957a9dfd98,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-24T00:00:00.000Z,2025-07,2,2025-07-24T15:00:00.000Z,2025-07-24T23:30:00.000Z,450,5,445,Ajuste de processo,Pequenas paradas,Falta de material,,2,1,2,,36,620,619,1
6a1340eecac062957a9dfd99,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-24T00:00:00.000Z,2025-07,1,2025-07-24T06:00:00.000Z,2025-07-24T14:30:00.000Z,450,27,423,Pequenas paradas,Ajuste de processo,Falta de material,,15,5,7,,300,71,70,1
6a1340eecac062957a9dfd9a,OP-00056,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-07-24T00:00:00.000Z,2025-07,2,2025-07-24T15:00:00.000Z,2025-07-24T23:30:00.000Z,450,35,415,Pequenas paradas,,,,35,,,,420,50,48,2
6a1340eecac062957a9dfd9b,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-25T00:00:00.000Z,2025-07,1,2025-07-25T06:00:00.000Z,2025-07-25T14:30:00.000Z,450,32,418,Falta de operador,,,,32,,,,110,214,212,2
6a1340eecac062957a9dfd9c,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-25T00:00:00.000Z,2025-07,2,2025-07-25T15:00:00.000Z,2025-07-25T23:30:00.000Z,450,31,419,Pequenas paradas,Ajuste de processo,,,10,21,,,110,218,212,6
6a1340eecac062957a9dfd9d,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-25T00:00:00.000Z,2025-07,1,2025-07-25T06:00:00.000Z,2025-07-25T14:30:00.000Z,450,48,402,Pequenas paradas,Falta de material,,,19,29,,,130,170,168,2
6a1340eecac062957a9dfd9e,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-25T00:00:00.000Z,2025-07,2,2025-07-25T15:00:00.000Z,2025-07-25T23:30:00.000Z,450,45,405,Ajuste de processo,Falta de material,,,18,27,,,130,159,157,2
6a1340eecac062957a9dfd9f,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-25T00:00:00.000Z,2025-07,1,2025-07-25T06:00:00.000Z,2025-07-25T14:30:00.000Z,450,30,420,Pequenas paradas,,,,30,,,,30,739,737,2
6a1340eecac062957a9dfda0,OP-00054,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-07-25T00:00:00.000Z,2025-07,2,2025-07-25T15:00:00.000Z,2025-07-25T23:30:00.000Z,450,32,418,Falta de operador,Ajuste de processo,Pequenas paradas,,12,9,11,,45,551,543,8
6a1340eecac062957a9dfda1,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-25T00:00:00.000Z,2025-07,1,2025-07-25T06:00:00.000Z,2025-07-25T14:30:00.000Z,450,37,413,Falta de operador,,,,37,,,,300,70,68,2
6a1340eecac062957a9dfda2,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-25T00:00:00.000Z,2025-07,2,2025-07-25T15:00:00.000Z,2025-07-25T23:30:00.000Z,450,51,399,Falta de material,Pequenas paradas,Falta de operador,,23,9,19,,300,68,67,1
6a1340eecac062957a9dfda3,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-28T00:00:00.000Z,2025-07,1,2025-07-28T06:00:00.000Z,2025-07-28T14:30:00.000Z,450,47,403,Pequenas paradas,,,,47,,,,90,257,255,2
6a1340eecac062957a9dfda4,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-28T00:00:00.000Z,2025-07,2,2025-07-28T15:00:00.000Z,2025-07-28T23:30:00.000Z,450,5,445,Falta de material,Falta de operador,,,2,3,,,90,290,290,0
6a1340eecac062957a9dfda5,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-28T00:00:00.000Z,2025-07,1,2025-07-28T06:00:00.000Z,2025-07-28T14:30:00.000Z,450,35,415,Falta de operador,Ajuste de processo,,,18,17,,,130,155,151,4
6a1340eecac062957a9dfda6,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-28T00:00:00.000Z,2025-07,2,2025-07-28T15:00:00.000Z,2025-07-28T23:30:00.000Z,450,44,406,Ajuste de processo,Falta de material,,,20,24,,,130,175,172,3
6a1340eecac062957a9dfda7,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-28T00:00:00.000Z,2025-07,1,2025-07-28T06:00:00.000Z,2025-07-28T14:30:00.000Z,450,114,336,Manutenção corretiva (quebra),Falta de material,Ajuste de processo,Falta de operador,86,9,6,13,30,665,647,18
6a1340eecac062957a9dfda8,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-28T00:00:00.000Z,2025-07,2,2025-07-28T15:00:00.000Z,2025-07-28T23:30:00.000Z,450,12,438,Pequenas paradas,,,,12,,,,36,661,655,6
6a1340eecac062957a9dfda9,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-28T00:00:00.000Z,2025-07,1,2025-07-28T06:00:00.000Z,2025-07-28T14:30:00.000Z,450,54,396,Falta de material,Setup/Troca de ferramenta,,,30,24,,,300,65,63,2
6a1340eecac062957a9dfdaa,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-28T00:00:00.000Z,2025-07,2,2025-07-28T15:00:00.000Z,2025-07-28T23:30:00.000Z,450,54,396,Ajuste de processo,,,,54,,,,300,74,73,1
6a1340eecac062957a9dfdab,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-29T00:00:00.000Z,2025-07,1,2025-07-29T06:00:00.000Z,2025-07-29T14:30:00.000Z,450,15,435,Ajuste de processo,Falta de operador,Pequenas paradas,,5,4,6,,90,252,250,2
6a1340eecac062957a9dfdac,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-29T00:00:00.000Z,2025-07,2,2025-07-29T15:00:00.000Z,2025-07-29T23:30:00.000Z,450,11,439,Pequenas paradas,,,,11,,,,90,289,286,3
6a1340eecac062957a9dfdad,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-29T00:00:00.000Z,2025-07,1,2025-07-29T06:00:00.000Z,2025-07-29T14:30:00.000Z,450,30,420,Falta de material,,,,30,,,,130,182,178,4
6a1340eecac062957a9dfdae,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-29T00:00:00.000Z,2025-07,2,2025-07-29T15:00:00.000Z,2025-07-29T23:30:00.000Z,450,65,385,Falta de material,Falta de operador,Ajuste de processo,,20,17,28,,130,161,153,8
6a1340eecac062957a9dfdaf,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-29T00:00:00.000Z,2025-07,1,2025-07-29T06:00:00.000Z,2025-07-29T14:30:00.000Z,450,35,415,Ajuste de processo,Setup/Troca de ferramenta,,,14,21,,,30,793,792,1
6a1340eecac062957a9dfdb0,OP-00053,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-07-29T00:00:00.000Z,2025-07,2,2025-07-29T15:00:00.000Z,2025-07-29T23:30:00.000Z,450,8,442,Falta de operador,Setup/Troca de ferramenta,,,4,4,,,36,657,651,6
6a1340eecac062957a9dfdb1,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-29T00:00:00.000Z,2025-07,1,2025-07-29T06:00:00.000Z,2025-07-29T14:30:00.000Z,450,66,384,Setup/Troca de ferramenta,Falta de material,Falta de operador,,32,18,16,,300,76,75,1
6a1340eecac062957a9dfdb2,OP-00056,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-07-29T00:00:00.000Z,2025-07,2,2025-07-29T15:00:00.000Z,2025-07-29T23:30:00.000Z,450,70,380,Falta de operador,Falta de material,Setup/Troca de ferramenta,,31,13,26,,420,48,47,1
6a1340eecac062957a9dfdb3,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-30T00:00:00.000Z,2025-07,1,2025-07-30T06:00:00.000Z,2025-07-30T14:30:00.000Z,450,32,418,Pequenas paradas,Falta de material,,,16,16,,,110,225,224,1
6a1340eecac062957a9dfdb4,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-30T00:00:00.000Z,2025-07,2,2025-07-30T15:00:00.000Z,2025-07-30T23:30:00.000Z,450,53,397,Pequenas paradas,,,,53,,,,110,199,195,4
6a1340eecac062957a9dfdb5,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-30T00:00:00.000Z,2025-07,1,2025-07-30T06:00:00.000Z,2025-07-30T14:30:00.000Z,450,39,411,Ajuste de processo,,,,39,,,,130,181,180,1
6a1340eecac062957a9dfdb6,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-30T00:00:00.000Z,2025-07,2,2025-07-30T15:00:00.000Z,2025-07-30T23:30:00.000Z,450,33,417,Falta de material,,,,33,,,,130,168,165,3
6a1340eecac062957a9dfdb7,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-30T00:00:00.000Z,2025-07,1,2025-07-30T06:00:00.000Z,2025-07-30T14:30:00.000Z,450,46,404,Falta de material,Ajuste de processo,Pequenas paradas,,21,7,18,,30,799,794,5
6a1340eecac062957a9dfdb8,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-30T00:00:00.000Z,2025-07,2,2025-07-30T15:00:00.000Z,2025-07-30T23:30:00.000Z,450,22,428,Setup/Troca de ferramenta,,,,22,,,,30,814,797,17
6a1340eecac062957a9dfdb9,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-30T00:00:00.000Z,2025-07,1,2025-07-30T06:00:00.000Z,2025-07-30T14:30:00.000Z,450,51,399,Falta de material,Ajuste de processo,Falta de operador,,26,14,11,,300,72,70,2
6a1340eecac062957a9dfdba,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-30T00:00:00.000Z,2025-07,2,2025-07-30T15:00:00.000Z,2025-07-30T23:30:00.000Z,450,47,403,Pequenas paradas,Ajuste de processo,,,15,32,,,300,77,74,3
6a1340eecac062957a9dfdbb,OP-00049,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-07-31T00:00:00.000Z,2025-07,1,2025-07-31T06:00:00.000Z,2025-07-31T14:30:00.000Z,450,17,433,Pequenas paradas,Falta de material,,,5,12,,,90,261,257,4
6a1340eecac062957a9dfdbc,OP-00050,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-07-31T00:00:00.000Z,2025-07,2,2025-07-31T15:00:00.000Z,2025-07-31T23:30:00.000Z,450,37,413,Setup/Troca de ferramenta,Ajuste de processo,,,11,26,,,110,211,208,3
6a1340eecac062957a9dfdbd,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-31T00:00:00.000Z,2025-07,1,2025-07-31T06:00:00.000Z,2025-07-31T14:30:00.000Z,450,32,418,Ajuste de processo,,,,32,,,,130,175,169,6
6a1340eecac062957a9dfdbe,OP-00051,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-07-31T00:00:00.000Z,2025-07,2,2025-07-31T15:00:00.000Z,2025-07-31T23:30:00.000Z,450,50,400,Falta de material,Ajuste de processo,Setup/Troca de ferramenta,,25,10,15,,130,166,162,4
6a1340eecac062957a9dfdbf,OP-00054,INJ-01,Injetora 01,Injeção,VLV-100,"Válvula Gaveta 1""",2025-07-31T00:00:00.000Z,2025-07,1,2025-07-31T06:00:00.000Z,2025-07-31T14:30:00.000Z,450,18,432,Pequenas paradas,,,,18,,,,45,570,565,5
6a1340eecac062957a9dfdc0,OP-00052,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-07-31T00:00:00.000Z,2025-07,2,2025-07-31T15:00:00.000Z,2025-07-31T23:30:00.000Z,450,5,445,Ajuste de processo,Falta de operador,,,1,4,,,30,852,838,14
6a1340eecac062957a9dfdc1,OP-00055,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-07-31T00:00:00.000Z,2025-07,1,2025-07-31T06:00:00.000Z,2025-07-31T14:30:00.000Z,450,63,387,Pequenas paradas,,,,63,,,,300,72,70,2
6a1340eecac062957a9dfdc2,OP-00056,MON-01,Linha de Montagem 01,Montagem,CJM-700,Conjunto Booster Duplo,2025-07-31T00:00:00.000Z,2025-07,2,2025-07-31T15:00:00.000Z,2025-07-31T23:30:00.000Z,450,69,381,Falta de material,Ajuste de processo,Falta de operador,,21,23,25,,420,49,48,1
6a1340eecac062957a9dfdc3,OP-00058,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-08-01T00:00:00.000Z,2025-08,1,2025-08-01T06:00:00.000Z,2025-08-01T14:30:00.000Z,450,38,412,Pequenas paradas,,,,38,,,,110,208,202,6
6a1340eecac062957a9dfdc4,OP-00058,TOR-01,Torno CNC 01,Usinagem,BMB-200,Bomba Centrífuga 2cv,2025-08-01T00:00:00.000Z,2025-08,2,2025-08-01T15:00:00.000Z,2025-08-01T23:30:00.000Z,450,22,428,Falta de material,,,,22,,,,110,222,221,1
6a1340eecac062957a9dfdc5,OP-00059,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-08-01T00:00:00.000Z,2025-08,1,2025-08-01T06:00:00.000Z,2025-08-01T14:30:00.000Z,450,42,408,Ajuste de processo,,,,42,,,,130,161,158,3
6a1340eecac062957a9dfdc6,OP-00059,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-08-01T00:00:00.000Z,2025-08,2,2025-08-01T15:00:00.000Z,2025-08-01T23:30:00.000Z,450,61,389,Falta de operador,Setup/Troca de ferramenta,,,21,40,,,130,173,168,5
6a1340eecac062957a9dfdc7,OP-00060,INJ-01,Injetora 01,Injeção,VLV-050,"Válvula Esfera 1/2""",2025-08-01T00:00:00.000Z,2025-08,1,2025-08-01T06:00:00.000Z,2025-08-01T14:30:00.000Z,450,12,438,Setup/Troca de ferramenta,Falta de material,Ajuste de processo,,5,2,5,,30,784,775,9
6a1340eecac062957a9dfdc8,OP-00061,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-08-01T00:00:00.000Z,2025-08,2,2025-08-01T15:00:00.000Z,2025-08-01T23:30:00.000Z,450,25,425,Setup/Troca de ferramenta,,,,25,,,,36,701,694,7
6a1340eecac062957a9dfdc9,OP-00063,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-08-01T00:00:00.000Z,2025-08,1,2025-08-01T06:00:00.000Z,2025-08-01T14:30:00.000Z,450,57,393,Setup/Troca de ferramenta,Ajuste de processo,,,23,34,,,300,66,65,1
6a1340eecac062957a9dfdca,OP-00063,MON-01,Linha de Montagem 01,Montagem,CJM-500,Conjunto Pressurizador,2025-08-01T00:00:00.000Z,2025-08,2,2025-08-01T15:00:00.000Z,2025-08-01T23:30:00.000Z,450,62,388,Pequenas paradas,Setup/Troca de ferramenta,Ajuste de processo,,33,12,17,,300,72,70,2
6a1340eecac062957a9dfdcb,OP-00057,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-08-04T00:00:00.000Z,2025-08,1,2025-08-04T06:00:00.000Z,2025-08-04T14:30:00.000Z,450,39,411,Ajuste de processo,,,,39,,,,90,251,248,3
6a1340eecac062957a9dfdcc,OP-00057,TOR-01,Torno CNC 01,Usinagem,BMB-100,Bomba Centrífuga 1cv,2025-08-04T00:00:00.000Z,2025-08,2,2025-08-04T15:00:00.000Z,2025-08-04T23:30:00.000Z,450,20,430,Setup/Troca de ferramenta,,,,20,,,,90,265,262,3
6a1340eecac062957a9dfdcd,OP-00059,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-08-04T00:00:00.000Z,2025-08,1,2025-08-04T06:00:00.000Z,2025-08-04T14:30:00.000Z,450,26,424,Falta de operador,Falta de material,Setup/Troca de ferramenta,,9,10,7,,130,175,170,5
6a1340eecac062957a9dfdce,OP-00059,TOR-02,Torno CNC 02,Usinagem,BMB-300,Bomba Submersa 3cv,2025-08-04T00:00:00.000Z,2025-08,2,2025-08-04T15:00:00.000Z,2025-08-04T23:30:00.000Z,450,29,421,Falta de operador,Falta de material,,,11,18,,,130,174,170,4
6a1340eecac062957a9dfdcf,OP-00061,INJ-01,Injetora 01,Injeção,VLV-075,"Válvula Esfera 3/4""",2025-08-04T00:00:00.000Z,2025-08,1,2025-08-04T06:00:00.000Z,2025-08-04T14:30:00.000Z,450,19,431,Falta de material,Setup/Troca de ferramenta,Ajuste de processo,,10,4,5,,36,711,710,1
